"","local_cloaking_0_15","local_cloaking_1_15","local_cloaking_2_15","local_cloaking_3_15","local_cloaking_4_15","local_cloaking_5_15","local_cloaking_6_15","local_cloaking_7_15","local_cloaking_8_15","local_cloaking_9_15","local_cloaking_10_15","local_cloaking_11_15","local_cloaking_12_15","local_cloaking_13_15","local_cloaking_14_15","local_cloaking_15_15","local_cloaking_16_15","local_cloaking_17_15","local_cloaking_18_15","local_cloaking_19_15","local_cloaking_20_15","local_cloaking_21_15","local_cloaking_22_15","local_cloaking_23_15","local_cloaking_24_15"
"1771",3,119,27,4,8,12,6,16,2,5,10,4,3,14,8,9,2,75,27,6,82,3,4,38,2
"1772",26,21,17,14,2,2,13,5,2,13,4,22,1,34,1,21,4,10,53,5,9,3,2,14,9
"1773",2,8,25,17,11,14,19,2,3,30,8,6,6,60,53,46,20,2,177,17,45,25,29,46,45
"1774",7,17,4,10,18,17,15,87,46,35,18,6,5,15,9,22,64,42,44,30,96,52,27,10,7
"1775",59,161,203,8,19,22,141,159,103,67,201,204,5,6,14,7,237,106,13,76,46,108,0,25,5
"1776",41,45,72,63,4,24,5,8,6,16,2,25,5,21,92,57,2,4,1,30,17,6,11,29,7
"1777",135,19,6,5,174,133,121,4,13,10,61,3,9,10,0,10,26,2,8,28,1,33,32,35,15
"1778",3,5,14,16,10,1,2,21,10,8,17,26,1,8,17,4,22,23,15,4,11,2,3,17,3
"1779",370,100,4,44,12,153,39,52,647,11,41,16,8,135,11,51,59,12,88,59,37,41,5,18,74
"1780",11,1,4,41,119,3,10,3,7,6,4,4,29,45,32,201,86,12,59,18,6,5,47,107,74
"1781",78,19,75,3,10,120,7,2,494,1,81,197,0,17,3,8,9,4,1,1,7,13,9,4,33
"1782",32,13,10,38,49,1,4,2,2,19,2,19,5,4,2,2,1,1,5,4,1,1,2,13,12
"1783",62,100,32,229,205,43,118,68,6,21,101,27,12,85,74,288,127,38,99,6,9,204,391,11,49
"1784",38,35,282,18,4,3,34,8,16,3,474,14,3,13,54,1,90,12,27,319,19,11,56,5,387
"1785",3,112,17,42,41,33,30,15,22,7,61,11,2,230,1,74,7,5,46,21,14,12,0,17,56
"1786",7,9,44,21,14,41,19,115,169,5,6,466,142,53,24,14,281,9,94,275,2,6,43,80,36
"1787",0,1,45,2,3,2,5,41,9,1,1,1,3,1,1,4,2,13,2,1,62,2,1,8,4
"1788",9,24,4,35,38,3,17,7,8,34,8,4,11,45,20,7,38,85,21,7,16,2,12,1,12
"1789",15,2,9,16,109,24,3,4,8,1,32,78,69,7,28,4,10,52,24,27,35,34,7,4,6
"1790",615,17,97,40,256,2,95,12,126,4,612,149,713,1065,36,277,329,323,813,540,11,501,11,6,357
"1791",1,1,7,2,4,9,6,11,1,8,4,29,0,5,3,4,2,1,4,1,5,3,4,1,1
"1792",5,2,3,1,4,3,1,3,4,1,2,1,2,3,1,3,1,2,4,1,1,1,3,2,3
"1793",9,5,1,8,22,3,2,2,33,5,1,18,9,10,26,45,1,16,10,16,3,23,6,11,15
"1794",77,25,70,18,21,400,35,115,10,33,78,100,14,113,38,21,110,139,15,145,30,94,70,99,106
"1795",1,1,1,1,27,1,9,1,2,10,4,1,1,1,3,6,1,0,0,2,3,2,2,2,2
"1796",83,16,2,91,1,27,21,6,5,1,1,18,3,4,3,2,13,1396,4,3,3,24,13,12,5
"1797",1,24,8,22,86,14,72,18,156,13,57,4,51,23,4,8,72,8,17,1,160,33,31,606,35
"1798",1,22,35,7,37,9,30,4,2,1,1,2,75,6,9,1,3,9,34,4,1,9,109,13,26
"1799",9,2,1,1,20,58,26,17,108,1,222,14,55,7,17,0,23,16,24,27,4,2,6,192,1
"1800",2,56,2,3,35,17,1,0,79,114,4,8,87,80,1,2,72,18,27,1,42,12,3,3,1
"1801",39,10,2,1,18,5,35,24,13,39,5,17,44,2,19,2,39,5,10,1,49,1,1,33,17
"1802",18,6,1,80,2,34,492,1,43,50,143,122,107,10,1,6,70,188,8,14,15,131,14,5,4
"1803",2,20,58,10,107,33,161,1595,63,99,40,2,16,9,25,3,56,1,2127,14,22,122,1,7,2
"1804",22,5,6,13,5,9,3,5,11,10,3,3,12,328,3,10,16,30,438,3,20,12,5,3,7
"1805",85,17,6,56,23,4,28,10,6,70,88,6,10,14,4,1,2,15,155,41,7,79,11,9,4
"1806",232,2,161,13,0,206,293,17,345,102,36,71,1,147,3,1,1,89,179,106,122,29,18,146,76
"1807",14,24,25,18,80,89,13,5,20,23,7,8,12,10,11,33,75,62,104,3,44,29,10,41,30
"1808",95,38,72,69,8,49,20,12,12,92,79,19,47,23,67,15,5,55,78,160,13,15,17,96,72
"1809",99,8,16,26,43,6,74,10,7,9,15,3,3,5,262,1,44,20,13,10,157,33,98,17,532
"1810",79,34,34,91,52,4,93,5,1,10,3,6,12,32,94,46,1473,77,10,26,9,11,331,39,3
"1811",389,5,18,4,3,125,9,70,28,18,36,1,15,105,62,1,41,52,47,212,62,129,103,1,2
"1812",120,15,120,98,86,21,25,43,31,26,13,38,69,3,34,85,13,10,64,88,4,23,4,36,2
"1813",3,10,7,11,3,3,16,8,7,1,4,27,7,9,8,5,3,1,1,0,20,2,1,9,23
"1814",45,37,12,16,27,28,40,23,9,61,5,33,3,6,6,124,8,15,2,42,11,65,62,58,51
"1815",0,5,140,164,37,2,34,7,7,6,6,6,44,12,22,11,12,9,19,3,11,23,5,1,1
"1816",181,12,152,109,16,372,2,28,38,58,429,10,56,15,148,16,5,40,15,13,35,106,163,1,62
"1817",87,13,10,5,3,10,45,27,121,4,6,49,2,18,86,67,15,2,7,14,36,11,1,8,28
"1818",5,72,12,8,13,33,5,30,51,107,1,14,15,13,27,8,75,60,43,19,35,107,35,1,12
"1819",8,35,56,3,98,19,180,17,13,7,22,17,10,96,22,11,3,12,146,0,12,230,97,7,341
"1820",14,7,1,11,29,38,9,4,21,23,35,28,14,42,35,37,47,26,33,5,22,4,12,35,37
"1821",73,10,4,737,121,4,18,5,2,35,32,246,155,56,2,50,84,5,13,22,57,11,23,37,302
"1822",8,5,31,48,31,21,82,30,2,1,3,43,15,8,23,30,5,16,20,13,19,15,38,18,3
"1823",22,1,138,5,1,2,0,27,11,36,3,9,22,20,14,0,16,3,26,5,8,41,2,29,2
"1824",40,16,11,2,1,1,10,5,16,1,6,1,5,13,1,0,3,4,2,13,2,48,0,2,19
"1825",7,1,25,12,5,8,23,17,1,17,68,1,19,68,20,4,1,49,47,28,6,77,72,2,12
"1826",49,40,15,104,31,11,50,82,16,6,311,12,3,5,85,6,5,5,2,53,120,17,4,12,20
"1827",46,115,7,254,1,49,39,16,3,38,8,8,13,24,22,71,2,3,35,28,21,5,5,23,8
"1828",126,10,12,2,459,29,73,38,82,15,46,0,106,27,20,99,16,9,1,81,90,17,31,9,106
"1829",474,20,46,2,1,21,5,20,55,67,288,7,38,21,15,10,32,59,15,62,70,40,21,0,13
"1830",1,1,5,5,9,8,55,5,162,40,137,92,69,5,14,65,109,3,1,43,313,20,129,8,42
"1831",9,25,2,0,6,3,6,1,252,12,1,8,2,37,135,1,17,41,1,28,3,2,3,51,5
"1832",185,47,57,10,11,159,37,5,72,118,133,43,98,81,156,155,20,89,601,2,8,22,160,18,416
"1833",8,1,1,10,11,15,3,1,12,14,6,3,2,7,1,3,0,27,9,25,5,12,28,23,3
"1834",0,1,3,1,2,31,1,0,2,5,0,3,62,34,6,1,7,22,0,1,3,2,13,15,40
"1835",136,6,102,12,9,36,33,10,55,64,27,12,3,7,34,11,48,20,14,6,16,23,45,18,9
"1836",6,1,11,2,1,17,2,8,0,16,33,1,3,2,2,6,10,5,0,37,14,1,10,3,2
"1837",275,6,7,1047,7,39,203,452,109,3,74,1,63,6,45,5,422,11,121,68,125,372,9,8,28
"1838",2,96,106,1,25,12,1,0,7,2,3,10,14,7,2,48,27,1,0,2,141,20,0,1,2
"1839",4,2,22,20,0,22,14,33,1,9,46,20,4,91,4,2,4,19,4,5,20,5,23,11,2
"1840",42,259,7,18,10,134,8,142,6,2,9,34,34,9,52,9,52,16,13,60,33,30,42,28,15
"1841",19,84,44,17,66,17,27,38,7,1,36,17,38,29,3,1,25,21,71,31,14,25,9,42,134
"1842",10,36,49,3,42,42,15,25,3,10,12,2,2,4,35,6,141,238,5,61,498,1,14,4,7
"1843",8,28,6,42,3,6,4,2,8,103,24,9,4,82,1,53,1,12,7,11,41,0,9,119,0
"1844",4,75,1,0,11,18,9,63,12,1,9,5,4,1,5,3,1,86,2,19,38,6,1,21,7
"1845",10,6,22,24,24,37,3,5,7,1,6,22,13,10,29,17,15,24,3,5,1,1,3,56,0
"1846",17,8,8,50,83,6,44,46,50,34,1,9,13,4,17,19,55,11,5,8,39,63,1,49,42
"1847",3,27,39,13,86,90,47,70,18,180,16,13,95,2,54,6,8,590,123,15,25,12,15,3,1
"1848",2,1,2,3,0,1,2,1,4,1,2,2,4,2,1,1,1,1,1,0,1,3,2,0,0
"1849",1,23,33,3,1,1,1,24,65,5,1,0,33,8,2,13,208,4,48,2,58,21,5,4,1
"1850",33,17,1,2,5,45,47,3,1,3,78,17,280,21,1,1,8,7,0,29,1,78,2,24,123
"1851",2,1289,3,63,1449,272,4,2,31,247,421,75,285,3,14,13,417,288,180,6,0,53,36,69,48
"1852",12,3,1,11,10,20,15,9,2,15,27,19,18,38,3,3,30,9,8,3,1,32,2,2,23
"1853",12,13,16,13,52,1,178,25,9,21,3,23,19,11,11,66,1,33,53,3,9,7,224,4,26
"1854",9,1,11,11,4,2,1,56,5,12,14,1,15,0,2,4,2,1,4,5,30,11,9,8,7
"1855",8,20,15,1,96,13,8,505,42,3,16,47,2,8,7,114,3,10,2,4,14,5,12,17,39
"1856",61,22,19,5,87,79,11,29,73,12,204,5,120,102,71,29,1,111,24,19,221,366,20,1414,201
"1857",14,0,3,15,1,58,10,7,2,11,15,7,9,6,1,7,77,2,13,10,18,19,19,11,44
"1858",11,3,4,2,3,8,9,5,3,1,21,20,13,25,4,4,40,1,15,1,3,7,3,1,0
"1859",16,1,5,16,3,4,22,9,13,44,43,4,5,28,1,60,14,7,2,32,6,3,18,22,12
"1860",3,14,11,5,9,11,57,10,42,1,46,3,10,4,74,23,4,51,8,1,2,42,5,16,6
"1861",4,2,28,0,11,0,53,31,2,6,1,1,1,37,1,8,3,9,3,0,9,10,3,2,31
"1862",15,10,8,33,6,1,38,103,20,3,39,17,65,47,3,16,1,21,6,26,2,186,113,20,166
"1863",6,4,95,1,50,6,2,11,2,21,15,77,7,4,14,6,62,11,0,37,40,18,12,1,2
"1864",10,45,7,3,18,1,7,3,8,24,16,13,47,5,6,17,3,3,3,26,69,5,18,1,17
"1865",7,38,118,22,2,137,54,133,77,88,74,303,3,74,139,13,54,56,29,39,3,5,204,128,120
"1866",1,3,471,19,130,10,25,28,60,333,170,546,216,476,48,560,18,6,29,89,90,386,0,26,1
"1867",0,5,4,5,3,2,0,2,2,1,14,10,4,1,11,1,4,9,5,3,4,4,1,4,2
"1868",24,63,79,9,15,1,51,13,13,106,25,29,31,90,26,0,30,2,19,3,66,2,137,33,3
"1869",3,2,70,7,24,12,51,5,14,5,17,18,84,7,10,4,107,16,5,3,136,8,9,35,1
"1870",2,5,39,5,8,46,6,13,10,14,3,36,7,18,12,3,1,3,23,26,32,17,15,19,2
"1871",1,16,12,2,16,1,48,2,29,3,33,14,52,13,6,7,4,1,75,59,9,1,3,14,19
"1872",13,16,7,32,13,8,4,9,6,0,16,18,35,3,5,29,20,0,25,18,1,2,7,8,5
"1873",4,27,11,16,5,1,43,38,15,11,63,1,0,15,2,86,15,48,12,5,310,2,24,1,31
"1874",59,5,29,15,4,24,31,1,113,258,103,3,5,27,45,4,12,34,53,6,36,114,22,26,1
"1875",25,1,8,7,37,5,10,18,0,6,7,9,5,26,43,6,1,10,3,6,16,3,1,8,595
"1876",2,2,12,4,7,3,7,0,1,1,11,3,1,30,50,1,42,2,5,1,4,24,7,1,4
"1877",54,43,28,121,6,1,59,32,3,5,3,1,22,6,20,29,9,49,3,31,42,5,2,8,8
"1878",132,203,53,45,108,3,402,47,21,132,269,224,197,85,499,210,28,55,3,32,14,60,57,330,221
"1879",264,16,241,187,22,10,174,11,9,6,43,49,710,4,34,125,33,15,58,1,5,43,7,27,57
"1880",40,19,19,54,5,42,0,1,4,1,2,54,44,1,15,21,1,5,25,1,72,3,1,3,3
"1881",62,287,12,1,12,24,101,5,9,172,7,16,5,5,52,304,20,4,5,20,12,482,54,1,36
"1882",3,43,12,2,21,1,1,4,3,1,29,6,5,3,3,5,4,11,5,4,13,4,5,13,10
"1883",21,23,99,87,1,7,3,3,16,25,245,49,200,58,18,84,40,240,27,109,1,173,3,45,7
"1884",1,151,26,110,18,3,16,1,1,0,2,2,11,162,5,15,22,15,5,14,10,1,1,7,72
"1885",181,30,10,8,7,9,3,1,37,1,12,27,21,16,19,90,161,24,21,32,7,98,38,1,93
"1886",2,86,81,54,62,73,56,139,87,69,1,53,51,35,6,43,75,85,19,191,172,28,17,129,3
"1887",715,10,146,125,23,34,120,2,200,2130,13,81,103,232,2,108,82,14,174,102,99,206,54,13,26
"1888",15,14,2,2,6,6,9,12,13,11,14,17,32,7,1,4,21,4,6,14,7,7,9,5,4
"1889",43,2,6,1,10,9,31,59,65,5,1,3,3,26,37,13,43,13,20,1,5,2,1,2,6
"1890",10,14,26,54,13,23,26,6,419,54,19,2,2,100,5,30,126,3,0,27,29,39,39,4,87
"1891",2,2,1,5,5,0,11,12,1,41,3,5,5,21,0,2,1,6,1,40,2,3,1,1,13
"1892",83,94,5,57,6,420,145,18,250,198,226,22,73,116,386,44,255,24,34,44,354,850,149,406,97
"1893",11,33,8,25,166,6,2,332,0,11,12,90,293,11,12,51,739,846,8,266,66,339,26,158,74
"1894",22,5,17,46,14,23,15,12,32,65,11,3,86,11,10,94,6,58,10,39,4,18,5,56,8
"1895",5,11,184,25,40,3,63,1,5,14,87,49,10,108,1,9,5,108,34,14,8,47,15,10,1
"1896",77,17,1,195,135,8,217,651,395,3,14,1,315,19,77,37,30,39,254,11,6,214,11,125,54
"1897",3,35,8,19,196,15,28,17,287,2,1,12,6,98,71,39,6,22,23,46,2,19,2,26,9
"1898",52,6,99,14,18,2,96,3,1,1,136,102,26,46,121,89,933,4,20,36,28,9,43,5,70
"1899",0,9,3,1,25,16,126,1,2,13,24,0,44,16,14,4,1,9,9,3,10,11,11,20,4
"1900",86,2,6,53,10,39,32,3,16,9,0,65,14,11,90,1,2,71,0,26,9,30,23,55,15
"1901",25,72,2,12,1,4,33,12,3,3,7,10,25,10,17,50,0,5,14,7,17,11,35,23,17
"1902",37,19,43,193,1,2,48,43,34,0,115,8,15,31,1,101,3,240,36,1,274,1,18,9,13
"1903",49,26,11,9,319,4,16,49,58,104,2,71,9,51,16,171,108,85,1,2,530,38,3,98,72
"1904",1,7,0,8,13,7,48,1,9,12,25,13,37,13,20,2,4,15,6,1,2,42,9,17,2
"1905",4,2,3,9,19,10,25,74,482,10,62,1,47,580,13,2,33,111,145,101,47,68,33,485,2
"1906",3,20,6,2,149,226,3,7,40,122,25,316,85,8,4,45,5,12,63,24,353,4,68,46,392
"1907",147,19,9,118,80,34,226,329,6,50,354,308,49,236,68,25,73,18,32,202,81,35,21,68,7
"1908",251,45,361,180,48,73,42,218,61,48,1,263,302,215,21,2,250,66,140,176,32,185,1,5,139
"1909",15,15,10,7,0,7,19,25,10,9,6,38,76,56,1,5,16,3,0,12,15,18,1,47,2
"1910",47,216,4,45,1,5,1,8,11,151,74,10,4,14,4,16,19,495,7,2,4,8,10,20,32
"1911",4,14,2,3,12,0,2,3,9,3,14,3,2,13,11,6,4,7,3,1,2,4,1,4,3
"1912",1,53,101,7,435,67,11,13,233,58,103,231,24,162,71,69,6,51,15,3,10,81,10,226,42
"1913",5,2,6,5,34,17,69,298,326,230,44,16,199,18,103,87,55,72,6,37,38,188,10,26,57
"1914",1,5,1,20,3,7,2,1,11,1,3,0,4,1,5,19,14,3,2,8,11,10,2,8,23
"1915",47,261,4,4,187,17,60,40,134,30,44,106,1,1,177,584,20,2,281,58,108,179,69,60,122
"1916",3,3,1,1,30,2,10,3,6,1,3,3,12,1,19,8,6,41,2,5,12,11,6,0,1
"1917",1,25,18,88,9,1,17,23,5,22,10,7,8,36,17,31,11,4,17,43,84,391,104,23,18
"1918",34,29,19,27,3,130,9,5,24,3,91,1,8,6,92,699,9,7,35,6,31,54,75,2,5
"1919",176,20,2,228,766,84,9,9,278,27,263,27,4,102,201,90,371,10,33,32,237,375,2,124,202
"1920",2,6,26,0,1,0,0,2,0,5,8,2,11,1,4,5,2,3,10,4,2,12,2,3,1
"1921",2,0,10,4,6,17,5,2,6,15,0,1,14,1,8,5,80,2,13,1,3,4,1,2,9
"1922",2,25,34,21,17,24,47,11,2,24,16,119,26,30,22,74,27,18,1,2,8,65,17,15,36
"1923",111,47,21,24,18,8,11,1,24,48,428,4,34,10,13,28,3,32,12,27,130,33,52,65,107
"1924",253,328,198,170,34,262,121,134,26,14,105,310,458,313,116,173,154,135,73,296,464,277,621,366,41
"1925",45,147,26,7,2,23,16,65,15,70,8,59,36,14,3,1,89,11,6,3,111,127,1,41,26
"1926",127,50,3,120,8,23,53,175,20,38,15,40,24,11,1,45,5,179,1,4,3,9,14,18,7
"1927",3,4,3,12,36,9,3,14,2,0,0,14,20,6,29,4,7,8,4,1,4,3,0,1,13
"1928",52,202,71,845,1,157,359,66,91,103,44,264,56,35,430,48,398,18,12,268,43,28,24,39,114
"1929",4,4,4,12,11,20,8,24,1,779,5,1,1,2,5,126,33,9,6,32,1,13,66,23,1
"1930",22,58,1,34,5,54,44,39,150,9,5,18,418,26,79,29,4,29,297,66,30,19,48,42,45
"1931",6,25,6,7,1,7,8,1,10,3,4,50,11,5,14,5,3,4,17,1,15,10,1,3,8
"1932",7,22,5,4,17,9,3,10,10,1,46,6,2,61,28,16,100,24,30,13,3,0,41,0,14
"1933",31,3,12,14,21,5,15,3,3,157,2,15,29,175,4,1,21,2,5,25,18,69,53,31,86
"1934",54,1,24,6,24,23,10,5,27,7,23,2,34,2,5,12,28,22,15,8,0,14,9,16,34
"1935",64,26,23,17,15,61,6,30,9,15,8,17,13,13,1,13,46,9,8,10,163,8,33,11,23
"1936",46,3,51,137,13,30,0,5,10,1,112,17,6,53,26,80,23,3,8,0,52,14,6,73,56
"1937",2,0,1,1,1,16,1,3,10,1,1,2,1,1,1,1,1,1,2,1,2,1,1,8,1
"1938",0,2,1,1,2,1,1,1,1,2,1,1,1,3,1,0,2,1,1,10,0,2,1,1,2
"1939",264,7,391,115,323,56,147,264,161,320,77,118,90,101,187,134,125,59,99,343,283,175,77,165,46
"1940",1,0,2,2,2,7,1,2,1,2,6,0,2,1,7,2,1,2,1,1,2,2,14,63,4
"1941",2,4,6,0,7,26,1,9,78,1,4,1,2,5,4,10,5,3,1,5,12,1,39,2,9
"1942",12,70,43,1,406,14,15,128,7,2,5,1,60,6,43,15,17,11,48,497,22,21,21,55,56
"1943",0,39,7,9,561,54,3,2,7,109,196,27,5,3,2,44,3,1,10,31,16,2,39,1,2
"1944",3,13,10,57,15,36,1,9,3,6,18,6,10,13,19,11,11,1,10,10,1,6,21,1,10
"1945",27,543,35,35,2,149,51,14,43,158,49,12,70,30,9,36,7,18,78,169,10,71,20,21,23
"1946",5,4,1,7,2,11,1,16,10,3,1,8,5,6,9,4,4,4,4,7,13,3,0,26,1
"1947",9,10,13,14,42,26,27,14,1,10,10,5,23,1,6,8,9,4,8,15,5,2,5,10,16
"1948",15,27,18,124,8,22,200,12,15,565,10,12,565,11,19,80,256,250,4,190,39,41,34,1306,41
"1949",99,137,326,71,69,261,468,67,43,141,47,62,39,167,49,25,44,56,136,146,93,129,36,20,67
"1950",13,118,393,158,424,49,7,106,2,6,229,35,279,27,6,342,204,1730,55,2,110,475,2,24,119
"1951",55,172,20,165,290,78,36,145,33,41,169,559,62,124,145,244,65,126,9,15,62,162,78,37,1284
"1952",79,24,48,28,62,5,32,62,30,67,39,36,10,14,35,21,29,81,55,112,65,13,20,1,25
"1953",16,34,2,1,5,62,24,7,3,1,29,13,10,3,17,76,2,10,6,11,10,1,32,6,0
"1954",3,5,1,3,13,5,10,15,0,152,18,6,35,19,9,0,3,6,6,3,36,30,9,9,6
"1955",8,106,700,358,177,24,162,118,6,2,64,98,48,14,1,62,17,137,9,364,63,414,24,55,66
"1956",10,6,94,13,44,3,21,56,30,16,3,3,11,31,10,6,20,6,2,0,11,10,17,30,42
"1957",3,68,3,6,29,96,0,1,1,8,6,3,11,17,19,62,31,27,3,31,2,3,4,1,8
"1958",6,0,3,12,1,8,9,22,2,16,34,0,161,5,16,11,2,9,1,85,56,11,18,3,22
"1959",18,1,5,1,14,4,6,13,17,14,7,13,2,1,1,0,3,8,2,1,9,2,3,1,8
"1960",24,7,21,27,24,12,38,170,2,11,3,66,52,122,3,242,60,8,14,3,363,11,14,7,10
"1961",0,13,1,14,15,10,12,12,2,6,4,7,0,2,27,3,655,1,11,30,1,4,0,7,2
"1962",11,1,2,15,2,6,1,4,8,1,1,1,11,5,0,4,1,9,1,13,8,2,21,5,8
"1963",1,1,3,25,1,3,4,1,21,17,11,78,13,1,8,8,0,10,4,193,6,5,2,8,1
"1964",29,37,10,129,24,6,0,30,1,11,5,10,31,64,122,28,837,23,25,44,20,18,1,13,33
"1965",154,79,82,19,153,1,3,20,13,50,32,5,18,12,12,16,0,2,9,17,1,31,20,23,117
"1966",33,125,59,10,3,57,10,1,323,0,210,13,14,107,3,2,9,3,1,35,88,131,58,34,1
"1967",1,19,11,1,10,6,5,2,11,2,12,3,3,26,4,23,2,1,10,13,0,1,3,2,3
"1968",3,32,54,56,22,446,106,9,13,1,12,0,20,36,6,11,147,60,95,3,4,25,183,8,4
"1969",3,3,27,11,14,4,20,1,14,26,28,23,7,16,10,20,5,4,4,30,13,27,30,61,37
"1970",14,19,37,8,3,2,1,36,41,38,34,21,20,81,28,27,1,44,47,34,11,13,22,28,21
"1971",10,226,29,7,58,6,20,179,60,1,1,12,22,18,22,4,23,18,3,30,19,14,49,7,48
"1972",19,4,3,6,7,5,40,38,6,40,43,22,1,44,52,33,18,38,1,12,5,117,27,14,7
"1973",83,5,82,38,26,49,24,33,114,1,1,6,30,135,30,6,6,7,76,133,6,9,30,17,13
"1974",24,0,41,4,75,2,25,3,159,1,2,61,3,7,4,175,49,11,7,34,6,2,3,12,0
"1975",69,41,32,28,9,8,25,8,45,21,3,25,14,8,137,17,31,14,15,12,2,21,40,100,17
"1976",31,21,5,10,6,29,2,17,10,60,1,3,13,2,2,5,5,54,4,1,6,20,3,7,3
"1977",120,689,6,57,54,70,215,8,13,31,157,17,52,114,22,566,14,90,2,232,59,35,2,244,95
"1978",16,98,23,9,56,3,5,23,5,5,27,14,16,198,32,26,35,3,3,53,112,81,1,49,41
"1979",6,0,2,2,20,13,4,2,2,10,20,10,8,11,30,2,17,9,9,1,7,6,28,1,2
"1980",88,11,3,2,18,1,4,34,25,65,37,77,46,26,211,2,2,30,50,26,17,35,1,12,76
"1981",4,1,9,2,0,1,12,1,9,4,12,3,9,1,4,20,3,64,2,4,1,10,2,3,3
"1982",28,35,131,14,21,7,2,10,8,9,17,3,4,14,16,12,13,3,5,38,14,2,2,17,3
"1983",35,1,8,1,1,17,6,1,6,7,25,2,5,20,1,12,31,20,17,2,1,5,8,6,16
"1984",1508,80,81,91,114,77,105,120,58,76,24,4,39,18,86,38,68,50,86,55,74,287,80,56,117
"1985",66,230,306,79,100,5,2,96,32,14,578,71,13,27,32,202,9,10,13,17,304,3,80,91,18
"1986",68,50,49,14,30,6,80,87,19,88,35,7,43,58,64,7,57,70,35,12,9,61,50,6,8
"1987",265,2,1,7,1,21,12,7,1,24,9,57,4,1,3,12,5,22,58,15,12,5,23,0,2
"1988",2,4,3,5,4,11,2,1,1,21,1,3,4,5,296,6,5,20,29,2,187,1,4,5,15
"1989",1,18,6,17,58,42,4,5,64,14,24,8,0,49,6,1,7,31,31,0,13,56,3,11,6
"1990",8,27,48,1,5,53,38,6,16,3,5,6,3,1,6,159,5,3,4,2,13,16,503,2,2
"1991",3,5,26,45,50,4,10,43,9,1,19,13,1,189,75,35,8,13,17,18,16,5,8,2,76
"1992",51,72,3,2,44,16,38,1,2,150,113,16,3,7,59,20,22,118,11,33,153,217,8,2,75
"1993",33,1,27,10,5,21,82,48,7,10,88,177,4,11,1,5,22,37,25,1,84,13,6,40,37
"1994",6,4,3,96,9,0,5,11,31,0,6,7,19,15,7,6,1,13,1,0,3,5,99,5,17
"1995",56,26,3,6,1,8,18,28,9,54,1,4,1,5,6,4,12,10,8,4,6,7,37,7,3
"1996",3,6,377,64,12,120,1,100,36,1,33,1,16,217,0,74,11,4,11,195,76,244,304,151,298
"1997",1,1,46,16,2,25,9,1,94,45,27,53,14,31,20,37,6,3,7,2,4,13,25,9,43
"1998",1,3,7,1,0,2,3,1,3,1,1,2,3,1,1,0,0,1,9,4,8,1,0,1,3
"1999",29,4,26,46,1,1,36,20,79,70,16,2,14,2,108,5,27,2,46,5,2,22,8,41,19
"2000",12,3,50,4,7,6,15,71,10,1,5,1,3,47,12,4,6,39,21,5,49,119,7,33,123
"2001",211,1,77,47,1,25,5,15,5,56,19,1,7,94,0,58,1,16,42,57,46,40,21,68,214
"2002",3,34,4,4,7,0,3,7,4,2,11,3,15,1,29,5,5,1,6,1,12,31,1,7,1
"2003",96,72,2,1,52,3,237,1,92,88,38,24,44,13,24,63,1,6,6,5,5,13,6,1,49
"2004",6,56,2,6,62,5,15,13,37,8,15,71,3,236,83,47,23,9,4,58,47,11,11,79,2
"2005",4,59,1,10,9,3,9,25,1,18,14,10,28,29,10,35,41,18,2,37,36,139,40,4,3
"2006",6,153,27,171,49,62,6,25,237,86,218,15,201,7,43,16,350,29,97,54,27,33,95,14,56
"2007",94,5,87,19,42,9,8,1,60,37,13,155,59,23,24,40,191,4,8,18,71,19,21,123,42
"2008",2,31,27,26,1,4,29,10,48,0,18,42,5,1,33,29,2,23,5,2,79,4,8,28,14
"2009",49,16,81,14,38,44,20,43,24,6,147,168,68,14,68,21,10,2,3,120,105,163,3,53,91
"2010",38,48,1,36,44,19,17,17,20,140,24,1,8,28,130,79,60,52,18,7,24,18,17,22,21
"2011",77,18,32,23,38,16,38,2,92,135,19,30,23,11,46,63,43,28,26,44,23,95,2,28,99
"2012",4,51,7,4,5,13,2,26,50,5,93,36,3,48,6,69,10,1,47,5,21,4,8,20,4
"2013",34,10,60,192,31,65,38,8,5,20,15,112,73,13,122,6,288,12,146,102,58,49,3,12,56
"2014",2,7,3,2,14,6,2,0,15,2,4,14,0,3,9,10,110,3,1,35,3,182,13,2,19
"2015",41,14,14,156,512,12,64,13,45,24,0,83,213,4,3,32,15,6,35,2,70,74,42,25,60
"2016",10,140,38,4,1,0,14,22,7,25,10,258,2,1,38,100,85,147,6,2,5,10,5,40,96
"2017",18,57,10,31,7,3,5,19,32,20,38,77,1,2,30,63,22,1,3,8,12,2,3,788,28
"2018",4,2,7,10,33,6,3,1,10,24,3,17,1,8,8,3,27,2,15,29,25,40,1,5,15
"2019",258,175,250,220,146,423,41,4,114,30,34,344,109,85,26,64,11,180,363,11,229,255,6,350,279
"2020",22,21,4,73,4,8,38,7,2,6,34,2,24,35,0,2,4,3,8,1,6,42,19,3,3
"2021",3,2,2,7,3,1,8,5,3,10,1,0,2,0,13,2,1,1,2,47,14,9,1,2,1
"2022",4,1,8,16,17,3,5,6,1,15,2,6,113,2,1,1,7,5,6,9,1,16,6,0,5
"2023",2,0,4,18,4,5,3,29,8,3,23,1,19,9,33,9,1,43,18,9,5,3,13,4,4
